Station_ID,Lat,Long,Source_No,Agency,Contact,Data Link
0140-02-2009,39.657217,-78.429433,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-02-2010,39.657523,-78.429019,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-03-2006,39.6906,-78.4272,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-03-2009,39.65925,-78.429133,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-03-2010,39.6614,-78.429296,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-91-2009,39.690617,-78.4269,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-91-2010,39.691919,-78.426005,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-92-2009,39.657217,-78.429433,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-92-2010,39.657463,-78.428954,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0140-93-2010,39.661566,-78.429392,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0143-01-2010,39.6816,-78.471117,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0143-02-2010,39.687747,-78.478077,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0143-03-2010,39.692522,-78.485049,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-01-2006,39.695,-78.4553,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-01-2009,39.695,-78.455283,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-01-2010,39.69517,-78.455423,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-02-2006,39.6969,-78.4608,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-02-2009,39.699717,-78.4786,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-02-2010,39.699754,-78.479224,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-03-2006,39.6997,-78.4786,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-03-2009,39.71195,-78.476667,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-03-2010,39.711399,-78.476623,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-04-2006,39.7067,-78.4839,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-05-2006,39.7119,-78.4767,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-91-2009,39.695,-78.455283,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-91-2010,39.695234,-78.455492,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-92-2009,39.699717,-78.4786,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-92-2010,39.699684,-78.479319,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-93-2009,39.71195,-78.476667,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0144-93-2010,39.711416,-78.476671,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0146-01-2006,39.7122,-78.4466,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0146-02-2006,39.7125,-78.4469,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0147-01-2010,39.721628,-78.402072,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0147-02-2010,39.718879,-78.403705,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0147-03-2010,39.713919,-78.406658,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0148-01-2008,39.6819,-78.3523,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0148-02-2008,39.6605,-78.3635,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0148-03-2008,39.6511,-78.3503,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0150-01-2008,39.705,-78.3609,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0150-02-2008,39.7065,-78.338,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0150-03-2008,39.6887,-78.3501,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0153-01-2010,39.687358,-78.254727,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0153-02-2010,39.70225,-78.2726,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0153-03-2010,39.69915,-78.267683,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0154-01-2010,39.7016,-78.189083,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0154-02-2010,39.707583,-78.199717,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0154-03-2010,39.7051,-78.193567,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0155-01-2010,39.709383,-78.1775,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0155-02-2010,39.697883,-78.173833,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0155-03-2010,39.717,-78.17455,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0157-01-2010,39.6904,-78.133433,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0157-02-2010,39.70175,-78.141283,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0157-03-2010,39.70795,-78.1348,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0170-01-2007,39.6716,-78.0252,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0170-02-2007,39.6763,-78.0405,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0170-03-2007,39.657,-78.037,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0179-01-2010,39.628596,-77.820241,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0181-01-2010,39.677536,-77.789281,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0181-02-2009,39.692102,-77.740784,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0181-03-2009,39.678885,-77.813376,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0182-01-2009,39.711036,-77.78574,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0182-02-2009,39.704599,-77.80971,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0185-01-2008,39.5501,-77.7646,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0185-02-2008,39.5388,-77.7716,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0185-03-2008,39.5202,-77.7713,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-01-2006,39.4345,-77.7039,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-01-2009,39.4289,-77.72365,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-02-2006,39.4333,-77.7105,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-02-2009,39.435467,-77.6949,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-03-2006,39.4297,-77.7261,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-03-2009,39.406274,-77.702073,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-04-2006,39.4175,-77.6952,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0187-05-2006,39.4279,-77.6909,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0188-01-2006,39.5375,-77.7114,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0188-02-2006,39.5278,-77.7274,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0188-03-2006,39.4869,-77.7142,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0188-04-2006,39.4494,-77.7286,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0188-05-2006,39.4653,-77.725,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0189-01-2006,39.4397,-77.6701,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0189-02-2006,39.4402,-77.6719,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0189-03-2006,39.4384,-77.6784,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0189-04-2006,39.4594,-77.6776,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0189-05-2006,39.4519,-77.6581,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0190-01-2006,39.4711,-77.6281,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0190-02-2006,39.466,-77.6479,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0190-03-2006,39.4811,-77.6706,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0190-04-2006,39.4762,-77.674,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0190-05-2006,39.4679,-77.6622,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0191-01-2006,39.4965,-77.6432,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0191-02-2006,39.4983,-77.6769,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0192-01-2006,39.5506,-77.6689,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0192-02-2006,39.5575,-77.6472,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0192-03-2006,39.5483,-77.62,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0192-04-2006,39.5553,-77.6319,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0192-05-2006,39.5589,-77.6188,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0193-01-2006,39.5806,-77.6333,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0193-02-2006,39.5817,-77.6236,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0193-03-2006,39.5822,-77.6063,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0193-04-2006,39.5644,-77.6169,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-01-2006,39.5961,-77.6283,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-01-2009,39.601683,-77.621967,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-01-2010,39.587817,-77.63935,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-02-2006,39.5969,-77.6308,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-02-2009,39.605,-77.605183,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-02-2010,39.59635,-77.60085,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-03-2006,39.6244,-77.6072,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-03-2009,39.585059,-77.642264,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-03-2010,39.643967,-77.56535,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0194-04-2006,39.6261,-77.6078,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0195-01-2010,39.551083,-77.681167,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0195-02-2010,39.5436,-77.694033,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0195-03-2010,39.57885,-77.655233,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0196-01-2009,39.607217,-77.662633,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0196-02-2009,39.571483,-77.68935,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0197-01-2009,39.594609,-77.711112,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0197-02-2009,39.58292,-77.702591,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0197-03-2009,39.630572,-77.70658,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0197-21-2010,39.605113,-77.70542,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0198-02-2009,39.6767,-77.643217,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0198-03-2009,39.652683,-77.66535,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0199-01-2009,39.648772,-77.702022,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0199-03-2009,39.637,-77.703367,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0200-01-2006,39.6581,-77.5719,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0200-01-2009,39.6828,-77.629433,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0200-02-2006,39.6653,-77.5917,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0200-02-2009,39.6804,-77.6068,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0200-03-2009,39.666928,-77.605573,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0201-01-2006,39.6486,-77.5291,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0201-01-2009,39.663438,-77.535232,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0201-02-2006,39.6686,-77.5258,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0201-02-2009,39.68125,-77.57575,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0201-03-2006,39.6834,-77.5589,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0201-03-2009,39.681733,-77.603767,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0201-04-2006,39.666,-77.5487,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0202-01-2009,39.653333,-77.688933,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0202-02-2009,39.690583,-77.69055,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0202-03-2009,39.69905,-77.6807,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0205-01-2009,39.7144,-77.49606,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0205-02-2009,39.705265,-77.499218,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0205-03-2009,39.696639,-77.503726,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0207-01-2010,39.383483,-77.666083,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0207-02-2010,39.361017,-77.680267,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0207-03-2010,39.329199,-77.684735,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
0208-01-2010,39.359673,-77.637697,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
